fit_time,score_time,test_r2,train_r2,test_neg_mean_absolute_percentage_error,train_neg_mean_absolute_percentage_error,model
0.44201111793518066,0.0059909820556640625,0.47344462004712096,0.6903024758062025,-0.09424465247911226,-0.26791159302130035,model
0.3033170700073242,0.0023741722106933594,0.5913702147138743,0.690202330943325,-0.12181027559687457,-0.26787719142513683,model
0.3402988910675049,0.002355337142944336,0.7789422329270888,0.6901636795470678,-0.08622865039338808,-0.2679409059596883,model
0.3368990421295166,0.0035550594329833984,0.35057510053833874,0.6916451860783913,-0.23466549509084192,-0.2671756427598621,model
0.2468709945678711,0.004384040832519531,0.808747155406086,0.6890438886969918,-0.09553765115439261,-0.26794412156322917,model
0.2901179790496826,0.006805896759033203,0.6615370556592218,0.6899598404433285,-0.10768022127964105,-0.26787697546663713,model
0.28771305084228516,0.0023849010467529297,0.8954801819628994,0.689211111524402,-0.14400934399342444,-0.26781960524172954,model
0.23113489151000977,0.006907939910888672,0.5888754238900002,0.6903354636685483,-0.2889835197798644,-0.2676118708345475,model
0.2531578540802002,0.009458780288696289,0.6790526316762766,0.690078091749521,-0.26351790298808364,-0.2677155953875101,model
0.276669979095459,0.005724906921386719,0.011353260327902515,0.6900678065331778,-0.1377675764349786,-0.2678722226814113,model
0.29695796966552734,0.002371072769165039,-0.41152367132045775,0.6921280375472203,-0.7210562248139458,-0.26659917160122004,model
0.30901312828063965,0.0157468318939209,0.3366233192891741,0.690350249355167,-0.15251272908503116,-0.2678344532822776,model
0.22834992408752441,0.0031528472900390625,-2.34450039211746,0.690083571408427,-0.31253593292903464,-0.2677437258627609,model
0.29915523529052734,0.0024459362030029297,0.6654094487821478,0.6898702584961671,-0.17189372473551598,-0.2676040376214126,model
0.17342066764831543,0.0024063587188720703,-0.8097029661424637,0.6903455962442857,-0.11141680773236917,-0.2679192204686857,model
0.2825808525085449,0.0048329830169677734,0.8291232100014412,0.6875387222939787,-0.16576288685273555,-0.2678079207129085,model
0.35922884941101074,0.005837202072143555,0.9546779738660413,0.6899002811454455,-0.06853846331016568,-0.2679902309576477,model
0.1917281150817871,0.002363920211791992,0.2377595659193238,0.6902313828691006,-0.0789470856828279,-0.2679534667753482,model
0.22281789779663086,0.0023779869079589844,0.7592923759139703,0.6901548042705354,-0.1163987045086509,-0.26786950566590395,model
0.24601292610168457,0.0023491382598876953,0.5618051855930548,0.6899692087657692,-0.13860119253025716,-0.2680445783890701,model
0.23019886016845703,0.0023093223571777344,0.7826237922756349,0.6898893108145174,-0.09710702775538718,-0.2679114678173209,model
0.33643388748168945,0.0063092708587646484,0.832832785140809,0.6899753067358562,-0.060421897233807836,-0.2679602584942358,model
0.3732118606567383,0.003651142120361328,0.8021789116217695,0.688602791850395,-0.21332912024918887,-0.2676043399651828,model
0.14565086364746094,0.0036029815673828125,0.7598679046272874,0.6899787311971359,-0.2711083135332126,-0.26769561044320617,model
0.1345059871673584,0.0023250579833984375,0.8190439577695917,0.6900593226334208,-0.07724805069365268,-0.2679794188198191,model
0.20311498641967773,0.01080012321472168,0.7270988229366142,0.6900447880528435,-0.37808728899643856,-0.2674110717857518,model
0.3656759262084961,0.003092050552368164,0.963183801480043,0.6899617399547726,-0.06978940889220557,-0.2679175939738623,model
0.3509557247161865,0.0023963451385498047,0.36071797199185673,0.6904337303216173,-0.2149635091546138,-0.26760346556109676,model
0.17313790321350098,0.0023233890533447266,0.6400647799183898,0.6899050455413098,-0.843666053250979,-0.2664960763843261,model
0.6641840934753418,0.006288051605224609,-1.336576486585106,0.6905320333590512,-0.21619555648974303,-0.2677950365456352,model
0.21100091934204102,0.008589982986450195,0.7498099184041135,0.6901139320529281,-0.19250002154847745,-0.26761005611457783,model
0.280426025390625,0.0023517608642578125,0.798577544299405,0.690130669819897,-0.11300675957660765,-0.2678066647485995,model
0.22981500625610352,0.00255584716796875,0.6116065488065566,0.6901365998923339,-0.12254175128802193,-0.2674894147696024,model
0.22487974166870117,0.0033211708068847656,-2.036379811026409,0.6902854681855306,-0.11509838114105533,-0.267998704458113,model
0.4061739444732666,0.002385854721069336,0.7669743865238707,0.6902771285636417,-0.12543080802064324,-0.26760747559718967,model
0.2450580596923828,0.0028820037841796875,-1.134190059966048,0.6913993643722463,-0.2181087397751876,-0.2675090658845659,model
0.3007078170776367,0.007508993148803711,-0.3474333814907471,0.6910298549991127,-0.25373198867877167,-0.26760882781168077,model
0.20372819900512695,0.010591983795166016,0.6626910493266271,0.6899675319649894,-0.17897965166467958,-0.26774357391343845,model
0.36351990699768066,0.0028111934661865234,0.25011195071531156,0.6905287913284557,-0.18928760798683017,-0.26768085852020035,model
0.36142683029174805,0.0025551319122314453,0.3488289364360315,0.6903439789032977,-0.16128159979108367,-0.2678195661312316,model
0.16824698448181152,0.007588863372802734,0.8199567808867402,0.690025961816811,-0.12914040268493512,-0.2678350716610725,model
0.22669172286987305,0.010230064392089844,-0.3354658301299671,0.6913240772904703,-0.1960003722413262,-0.2675998775797359,model
0.47008824348449707,0.012349843978881836,0.7175470682375011,0.689079589466967,-0.32282692466218915,-0.26770892311444333,model
0.2710590362548828,0.0023131370544433594,0.32839500861707815,0.6896162150066437,-0.18918079642121174,-0.26770583141786586,model
0.23949289321899414,0.002351999282836914,0.8318000111367949,0.6899485191776291,-0.11534944162421978,-0.26789458692499984,model
0.27730417251586914,0.005120992660522461,0.737734711320953,0.6898337540644883,-0.19188136025014202,-0.26773986831915053,model
0.25781798362731934,0.002343893051147461,0.9292556135367073,0.689168394135603,-0.08448653413883331,-0.2678803910850018,model
0.2830080986022949,0.002396821975708008,0.2984766861871767,0.6901279056056517,-0.0891410255268098,-0.26797023614670734,model
0.31531691551208496,0.0028562545776367188,0.8486626177807156,0.689415162287226,-0.0838047806849735,-0.2678780698266463,model
0.2895510196685791,0.0024008750915527344,0.5085233397354216,0.6904386970215373,-0.1703168031037637,-0.267688124727128,model
0.5384819507598877,0.0024099349975585938,0.2918768642464511,0.6907743281912423,-0.21869520306856227,-0.26774346240896846,model
0.2299487590789795,0.002463102340698242,0.1428773865126861,0.6898001297551748,-0.17880657006501602,-0.2676048256840506,model
0.3150310516357422,0.0064127445220947266,0.6817220762829407,0.690220690082676,-0.14056085054490755,-0.2678760279512212,model
0.35358595848083496,0.004304170608520508,0.22268139991498248,0.6911523751337507,-1.4450425631324026,-0.26492808172230053,model
0.38176894187927246,0.0038950443267822266,-0.012824437356747431,0.6904277945758801,-0.1185889117782551,-0.2677749670113023,model
0.24781489372253418,0.0023941993713378906,0.7562495427564078,0.6901385908421311,-0.17388419161004628,-0.2677580583436583,model
0.32542991638183594,0.002351045608520508,0.7728647303740204,0.6900123584327239,-0.3573083325977994,-0.26744523893734984,model
0.4226810932159424,0.00449681282043457,0.8027321641041635,0.6898952735829462,-0.3582084103345068,-0.26734590827809424,model
0.2552680969238281,0.002460956573486328,0.8587217707198531,0.6899620999811988,-0.1439762394281828,-0.26783634058431943,model
0.21418070793151855,0.0024771690368652344,0.8290387209069361,0.6901048980309804,-0.08057471690324436,-0.26796211406005427,model
0.12994098663330078,0.011590957641601562,-0.3024519275514601,0.6905224454206391,-0.14354694561179607,-0.2678620286252153,model
0.214127779006958,0.0023970603942871094,0.8069879377894327,0.6898446089807146,-0.1992592415936914,-0.26771850569487865,model
0.34696316719055176,0.005312919616699219,0.637052665174803,0.6901572328106187,-0.14078427203852362,-0.26782850723214613,model
0.18161702156066895,0.007040977478027344,-1.1513895467220823,0.6906802012524387,-0.20708472559818622,-0.2675023814704095,model
0.2071998119354248,0.0023288726806640625,0.5052055233123759,0.6901630672229595,-0.11624741458366548,-0.2677014546301495,model
0.44576573371887207,0.007476091384887695,0.1361837623518395,0.6905809190774378,-0.26285429690601964,-0.26767162212232626,model
0.2151048183441162,0.006069183349609375,0.2503520351525317,0.6902486011105224,-0.06690082515722783,-0.2679130965755799,model
0.352510929107666,0.0024230480194091797,0.7655101027903075,0.6898839250487219,-0.27300540104392057,-0.26743096101384217,model
0.29810190200805664,0.0051860809326171875,-2.1406118675230394,0.691012238414255,-0.23207940965117319,-0.26765431130409273,model
0.4543900489807129,0.004909992218017578,-0.21693576389572988,0.6904483663051533,-0.2501957012175222,-0.2676100491453073,model
0.2796449661254883,0.00373077392578125,0.3428974261549417,0.6903716602799059,-0.17348157676201337,-0.26765913998450985,model
0.3744828701019287,0.012783050537109375,-0.5345505329846019,0.6907649673493215,-0.2824773867284962,-0.2675067992900213,model
0.41596317291259766,0.005160808563232422,-0.3421310454946893,0.6905352191531064,-0.18901473163884489,-0.2678831923458698,model
0.36692094802856445,0.0038597583770751953,0.26191701682886603,0.6903989951924476,-0.15921055961676683,-0.26783264965058784,model
0.41823267936706543,0.0049321651458740234,0.8944573374429617,0.6902001046321289,-0.09955659433839728,-0.267866330227851,model
0.43706703186035156,0.009465932846069336,0.5206630987737859,0.6900253371970317,-0.20419224819955506,-0.26787353383147,model
0.21021008491516113,0.0030519962310791016,0.6447844926722133,0.6902069478180124,-0.15166800205158373,-0.26778913949910027,model
0.31731510162353516,0.002515077590942383,0.7722384992181548,0.6901387995928289,-0.13326209664049277,-0.2677633388768915,model
0.18948984146118164,0.0023651123046875,0.11543256413288994,0.6903904021781091,-0.14146471713003886,-0.2678935362498266,model
0.4285461902618408,0.0063059329986572266,0.522771277018979,0.6899808989166702,-0.24929373308716685,-0.26754836091738676,model
0.29917097091674805,0.002318143844604492,0.8383342236082081,0.6892224749591809,-0.17275044877565515,-0.2677942335454985,model
0.3712430000305176,0.003114938735961914,0.7852615609726328,0.6898156478709616,-0.14001025163207592,-0.2678903322704826,model
0.27435898780822754,0.0036230087280273438,0.020259388028151526,0.6904490321420449,-0.1971299302405125,-0.2677468387570883,model
0.4176290035247803,0.009480953216552734,0.6706388302151586,0.6901231043050362,-0.12730524755897593,-0.26784176634425927,model
0.41507506370544434,0.0023920536041259766,0.8336778544227109,0.6897515374619773,-0.14807645512233092,-0.2677985026822329,model
0.32744312286376953,0.004685878753662109,0.5329194299059545,0.6904893650732233,-0.21433156110591853,-0.26795247864681326,model
0.31150197982788086,0.002910137176513672,0.7512150265553597,0.690060742389485,-0.1344200591305123,-0.2678735663940037,model
0.4872477054595947,0.002409219741821289,0.7347059800957978,0.689475615364165,-0.1970807187088895,-0.2676846893229194,model
0.2178201675415039,0.0028939247131347656,0.6114177424908726,0.6903978430281996,-0.16566847828969306,-0.2677994843706186,model
0.36065196990966797,0.004005908966064453,0.8480922080304506,0.6899620761399612,-0.22348341818188994,-0.2677188128289175,model
0.4885728359222412,0.0032682418823242188,0.6962666555665225,0.690180738392234,-0.17232006197385036,-0.2676708205957769,model
0.6030018329620361,0.009691238403320312,0.10819535311036377,0.6908409995873621,-0.2624906071510585,-0.2675655858356882,model
0.7851169109344482,0.003075122833251953,-1.093111990675553,0.6908536907329625,-0.20940496563931044,-0.26773581775297994,model
0.7208600044250488,0.002405881881713867,0.7607204056996555,0.6899222198748796,-0.2793732830833965,-0.2676927449260196,model
0.29811787605285645,0.004465341567993164,0.7278415363271431,0.6902074608745562,-0.1209954583157318,-0.26783405574183283,model
0.19693779945373535,0.006183147430419922,0.5278768283254194,0.6904238871172554,-0.19657123014014768,-0.2677332389180526,model
0.5604500770568848,0.011013984680175781,0.4593889807659487,0.6900313742668894,-0.180626472579884,-0.26782851248753337,model
0.44408273696899414,0.0026040077209472656,0.20183288839319924,0.6911048665871572,-0.1509644166388068,-0.26783509213512113,model
0.21605300903320312,0.0023741722106933594,0.29312873792961247,0.6899175090836186,-0.08741262330800753,-0.26788346070692737,model
0.2364799976348877,0.003467082977294922,-0.38192548227368683,0.6904187544994431,-0.27955241391446195,-0.267675828669608,model
0.25724005699157715,0.0025589466094970703,-0.14627314804685176,0.6903764410110861,-0.288108970099747,-0.26747435410115095,model
0.31497883796691895,0.0052700042724609375,0.6980489113919806,0.6899810056884252,-0.17381183126302785,-0.26777656452157333,model
0.369426965713501,0.005238056182861328,0.6495763846917444,0.6902241663625815,-0.15226241059306286,-0.26784227822613305,model
0.2727522850036621,0.005784749984741211,0.8472988141980358,0.6900318698824701,-0.12431134563286249,-0.26781175684567365,model
0.23276519775390625,0.002627849578857422,0.48412242889468904,0.6903198134626085,-0.1459162123334844,-0.26781615686401133,model
0.26834583282470703,0.00410914421081543,0.740533197163358,0.6899991221332644,-0.1442038125603521,-0.26787155706743737,model
0.350020170211792,0.002313852310180664,0.44369359964937916,0.6905738310079578,-0.4711776833963292,-0.26720986138241676,model
0.31110501289367676,0.004978179931640625,0.7496268179847425,0.6898026880723347,-0.33107897976107953,-0.26748412225555657,model
0.2982172966003418,0.00603175163269043,-0.10401572133879777,0.690379041755135,-0.16994424217084647,-0.2677602769159495,model
0.3201878070831299,0.0025882720947265625,-0.03991072390523853,0.6904308295884205,-0.12479934631385992,-0.2677839703501249,model
0.3047521114349365,0.00529789924621582,0.6196145378151041,0.6899844719012318,-0.21903831084402822,-0.267658704366429,model
0.35399699211120605,0.0030410289764404297,-1.0427612614554982,0.6905496579824215,-0.182046323840882,-0.2678046741064283,model
0.582550048828125,0.0023522377014160156,0.33075106113272357,0.6912918228600564,-0.17499961875022071,-0.2677772040297697,model
0.3910257816314697,0.003328084945678711,0.2308734934869594,0.6901750651657383,-0.24544138027758203,-0.2676649302715207,model
0.3166031837463379,0.0025038719177246094,0.4488868442017201,0.6903788831988573,-0.13516248706013,-0.2678490696527242,model
0.3167228698730469,0.006123065948486328,-0.8614224949548202,0.6904176404708833,-0.14365704151186823,-0.2676932779052733,model
0.399716854095459,0.0024099349975585938,0.26017322526612174,0.690619829698413,-0.7679851463991569,-0.26669706898726886,model
0.292586088180542,0.007534027099609375,0.7413899183081829,0.689999885811607,-0.4020923118353064,-0.2674569598542887,model
0.31270885467529297,0.0023832321166992188,0.8717425946760858,0.6897457696814527,-0.15596401658516157,-0.26782317049589394,model
0.43124890327453613,0.005712985992431641,0.7794483501435024,0.6897828311104625,-0.36665875281929416,-0.2674942723624876,model
0.21376609802246094,0.007033824920654297,0.343786302040731,0.6909205064274372,-0.34845374472653057,-0.26757260663836396,model
0.3384699821472168,0.002328157424926758,0.4748246309408116,0.6908557335275531,-0.38513014541606416,-0.26748097132786874,model
0.28057003021240234,0.002335071563720703,0.7025877878932871,0.6895838311507931,-0.42605770977289,-0.267431980740918,model
0.4820060729980469,0.002489805221557617,0.05434322933785807,0.6908092196279843,-0.2793162000583681,-0.2676453301859241,model
0.2377300262451172,0.0023050308227539062,0.6131227225540411,0.6900305965001989,-0.6008163148938217,-0.26690972123254403,model
0.402925968170166,0.002296924591064453,0.5205667876896238,0.6902395619289232,-0.1374181065845208,-0.26783989732458413,model
0.2125391960144043,0.00426483154296875,0.5647858598880392,0.6903584406440805,-0.399900462742924,-0.26730287921185514,model
0.30670785903930664,0.0073659420013427734,0.18635358822738401,0.6906644676357865,-0.2617746714686243,-0.2675462220174875,model
0.23148798942565918,0.0025720596313476562,0.5235883290646621,0.6903474887234863,-0.2483350469335163,-0.26762737173526946,model
0.41603779792785645,0.0035572052001953125,0.15582203625029412,0.6901978742094923,-0.2733610683176912,-0.2677122301026047,model
0.3256070613861084,0.006262779235839844,0.5352154497850158,0.6905783983527816,-0.4446737173943064,-0.2672864034177164,model
0.21269893646240234,0.006921291351318359,0.8540939626420582,0.6898681158210123,-0.1304873709795093,-0.26774975111311955,model
0.3203740119934082,0.0062122344970703125,0.7215112767902951,0.6901817561034443,-0.1391968149746719,-0.267837723007902,model
0.25909924507141113,0.0030219554901123047,-1.2122784767431818,0.6908192087520417,-0.19865879337840353,-0.26760477041627845,model
0.2098240852355957,0.004450082778930664,0.7585677008922144,0.6897257878206813,-0.171774954237617,-0.2677096755697847,model
0.21733975410461426,0.002315044403076172,0.2867562483815804,0.6903127484014548,-0.11634680372961105,-0.2680284686542488,model
0.23758625984191895,0.003568887710571289,0.338234436547591,0.6905879218084316,-0.3168569454382711,-0.26748387045402394,model
0.3643918037414551,0.0030312538146972656,0.7660853809488033,0.6901067472235193,-0.30168127534145156,-0.26750921869656474,model
0.44584178924560547,0.005850076675415039,0.6412120835125009,0.6902837196014168,-0.5430515238149813,-0.26702509936951185,model
0.3822760581970215,0.002343893051147461,0.2984903845012019,0.6905989754878066,-0.2326066601521828,-0.2676289082434434,model
0.24200105667114258,0.003857851028442383,0.32966513173783474,0.691248841106757,-0.23923420703545098,-0.26719266312556283,model
0.2704348564147949,0.0022919178009033203,0.6603486746685008,0.6897535655661741,-0.17913107185756863,-0.2678334239884047,model
0.31200504302978516,0.002573728561401367,0.2384209653603927,0.6911188255302215,-1.4480475471331922,-0.2651691019613971,model
0.31073880195617676,0.0059452056884765625,0.5983554831742401,0.687613848388698,-0.17460465114940482,-0.2677676345651113,model
0.21605610847473145,0.002361774444580078,0.3629298223232942,0.6907109379594245,-0.19189820451100792,-0.2677803959868789,model
0.2359452247619629,0.008355855941772461,-1.6063278055060102,0.6921571676577678,-0.3414066104867701,-0.2674614717376373,model
0.24548888206481934,0.004703044891357422,0.7189511453093961,0.6901004183119654,-0.3162578299048596,-0.267473817188843,model
0.3538818359375,0.004832029342651367,0.7995768520629913,0.6894849856671126,-0.3100200309427439,-0.2671605045457488,model
0.4647541046142578,0.015446901321411133,-0.1255712851409727,0.6906255701442979,-0.15982929102539692,-0.267465107993783,model
0.2889859676361084,0.00652003288269043,0.4015055892662961,0.6905655172800913,-0.1432226874849789,-0.26766785490023615,model
0.3095400333404541,0.009295940399169922,0.290930966098228,0.6915805227085069,-0.4638830793897776,-0.2674334733398798,model
0.24875426292419434,0.005045890808105469,0.11648600999495595,0.6902813391849322,-0.1486580377786091,-0.26765483864448375,model
0.27939605712890625,0.002378702163696289,0.6671301943588015,0.6901616864842458,-0.2973344260177677,-0.267700242915349,model
0.38403916358947754,0.002588987350463867,0.39076907213662115,0.6907779398894046,-0.5928713526277154,-0.26697037007118035,model
0.18806910514831543,0.0059757232666015625,0.3003915068911408,0.6903899451350498,-0.2380285594419497,-0.26765853858317856,model
0.21921014785766602,0.002463817596435547,0.2775979100062367,0.6903934699579477,-0.12193278422046167,-0.267876719046852,model
0.2598581314086914,0.008888721466064453,-1.0677292329916344,0.6914711535914992,-0.43507091677000137,-0.2672204074440255,model
0.22418785095214844,0.0023300647735595703,0.4771492185515964,0.6903068377380217,-0.21784674150829264,-0.2676142442404372,model
0.3917241096496582,0.009115219116210938,0.6890671580105794,0.6897895242938391,-0.7219986560817231,-0.2667948122736103,model
1.01155424118042,0.004685878753662109,-0.5553805959194538,0.6912821699041194,-0.2925352070828737,-0.26746471960024343,model
1.0943889617919922,0.03798508644104004,0.6362829003860203,0.6901531953968905,-0.210426985078021,-0.26766189223098796,model
0.5518300533294678,0.0037288665771484375,0.6191615871379886,0.6903635211415879,-0.4399337742426288,-0.26715344890485254,model
0.5193028450012207,0.0035719871520996094,0.728421389761061,0.690260194757236,-0.20873237225566765,-0.26759017811571323,model
0.35270190238952637,0.0027582645416259766,0.6767348613100678,0.6901939115415779,-0.16987946245198354,-0.26769203259294577,model
0.4933171272277832,0.0023789405822753906,0.8507566515333105,0.689881074308947,-0.14245896464447327,-0.26781928187691456,model
0.3488891124725342,0.006078004837036133,0.606233868828608,0.690388490386518,-0.16759976654852682,-0.2675634845712122,model
0.33072590827941895,0.0024280548095703125,0.381417217611531,0.6904199232942853,-0.37206343843979967,-0.26735057134698376,model
0.33638811111450195,0.0024640560150146484,0.6808801614403199,0.6902388679758515,-0.22046056116846433,-0.2677244480597909,model
0.33889317512512207,0.0065610408782958984,0.2086170678282645,0.6905285378423851,-0.2516076728762275,-0.26764673061219824,model
0.35540294647216797,0.0172119140625,0.40772689362758174,0.6899068470557757,-1.000941182136533,-0.2661074935049851,model
0.3399808406829834,0.002311229705810547,-9.170674236603968,0.6910487588246113,-0.3363529518755768,-0.2675004910412036,model
0.38128113746643066,0.002382993698120117,0.2400522534156304,0.6903613078392721,-0.2641049300319517,-0.267667092243117,model
0.3042869567871094,0.004766941070556641,-0.11027466481966641,0.690380059387697,-0.12408602463513274,-0.26787935933644025,model
0.4715111255645752,0.0040130615234375,-0.1977866567762374,0.6930370580383534,-0.24152249921584013,-0.2675327985614961,model
0.2690000534057617,0.0025162696838378906,0.14424604013522668,0.6926200597658483,-1.6280698807073926,-0.2646127487402717,model
0.26992273330688477,0.006234169006347656,0.5110472927365668,0.6902541917149401,-0.15006112280905715,-0.26774458757584535,model
0.2731289863586426,0.0023827552795410156,-0.3899725778780654,0.6905936392506029,-0.16312371014943672,-0.2678254302637632,model
0.35884809494018555,0.004935026168823242,0.4546926316507449,0.6904243792261657,-0.15593559065687343,-0.26782370877317013,model
0.32796597480773926,0.005403041839599609,0.7504467392873214,0.6900840537352966,-0.13821492928687923,-0.26775458419528386,model
0.2382950782775879,0.004893064498901367,0.45279130415008406,0.6901255925945196,-0.31562788270766756,-0.2671158447779964,model
0.40848207473754883,0.004576921463012695,0.2958623668603767,0.6916802702960123,-0.3159422607981827,-0.2674266743490759,model
0.41449809074401855,0.0024089813232421875,0.9162714884910554,0.6883482365019831,-0.14047905362296603,-0.26766611838561394,model
